Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,reaction time,stimulus,button pressed
1,1562174815356,03/07/2019 17:26:55,1562174815079,1,03/07/2019 18:26:55,8449,8,task-jgum,,2760297,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,33498.29000001773,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1562174823610,03/07/2019 17:27:03,1562174823418,1,03/07/2019 18:27:03,8449,8,task-jgum,,2760297,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,8321.02000003215,/task/29849/3/asset/Dog.mp3,1
3,1562174832610,03/07/2019 17:27:12,1562174832412,1,03/07/2019 18:27:12,8449,8,task-jgum,,2760297,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,8990.564999985509,/task/29849/3/asset/Owl.mp3,0
4,1562174835843,03/07/2019 17:27:15,1562174835767,1,03/07/2019 18:27:15,8449,8,task-jgum,,2760297,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3351.869999896735,/task/29849/3/asset/Goat.mp3,0
1,1562174816340,03/07/2019 17:26:56,1562174818979,1,03/07/2019 18:26:58,8449,8,task-jgum,,2760298,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,21159.740000002785,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1562174822657,03/07/2019 17:27:02,1562174825329,1,03/07/2019 18:27:05,8449,8,task-jgum,,2760298,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,6334.9100000050385,/task/29849/3/asset/Dog.mp3,1
3,1562174825485,03/07/2019 17:27:05,1562174828204,1,03/07/2019 18:27:08,8449,8,task-jgum,,2760298,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2868.285000004107,/task/29849/3/asset/Owl.mp3,0
4,1562174831032,03/07/2019 17:27:11,1562174833751,1,03/07/2019 18:27:13,8449,8,task-jgum,,2760298,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,5543.63500000909,/task/29849/3/asset/Goat.mp3,0
1,1562174886308,03/07/2019 17:28:06,1562174883084,-4,03/07/2019 13:28:03,8449,8,task-jgum,,2760313,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3796.074999962002,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1562174891000,03/07/2019 17:28:11,1562174887813,-4,03/07/2019 13:28:07,8449,8,task-jgum,,2760313,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4722.190000116825,/task/29849/3/asset/Dog.mp3,1
3,1562174892953,03/07/2019 17:28:12,1562174889766,-4,03/07/2019 13:28:09,8449,8,task-jgum,,2760313,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1951.3499999884516,/task/29849/3/asset/Owl.mp3,0
4,1562174894359,03/07/2019 17:28:14,1562174891195,-4,03/07/2019 13:28:11,8449,8,task-jgum,,2760313,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1426.695000147447,/task/29849/3/asset/Goat.mp3,0
1,1562175133710,03/07/2019 17:32:13,1562175134388,-3,03/07/2019 14:32:14,8449,8,task-jgum,,2760363,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,5771.639999933541,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1562175137293,03/07/2019 17:32:17,1562175138034,-3,03/07/2019 14:32:18,8449,8,task-jgum,,2760363,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3596.129999961704,/task/29849/3/asset/Dog.mp3,1
3,1562175139981,03/07/2019 17:32:19,1562175140735,-3,03/07/2019 14:32:20,8449,8,task-jgum,,2760363,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2695.0550000183284,/task/29849/3/asset/Owl.mp3,0
4,1562175142437,03/07/2019 17:32:22,1562175143167,-3,03/07/2019 14:32:23,8449,8,task-jgum,,2760363,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2425.2500000875443,/task/29849/3/asset/Goat.mp3,0
1,1562178762375,03/07/2019 18:32:42,1562178763216,1,03/07/2019 19:32:43,8449,8,task-jgum,,2761052,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2537.1750006452203,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1562178764957,03/07/2019 18:32:44,1562178765843,1,03/07/2019 19:32:45,8449,8,task-jgum,,2761052,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2621.8800004571676,/task/29849/3/asset/Dog.mp3,1
3,1562178768113,03/07/2019 18:32:48,1562178768999,1,03/07/2019 19:32:48,8449,8,task-jgum,,2761052,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3153.704999946058,/task/29849/3/asset/Owl.mp3,0
4,1562178770176,03/07/2019 18:32:50,1562178771071,1,03/07/2019 19:32:51,8449,8,task-jgum,,2761052,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2069.6050003170967,/task/29849/3/asset/Goat.mp3,0
1,1562198090559,03/07/2019 23:54:50,1562198090439,-4,03/07/2019 19:54:50,8449,8,task-jgum,,2761916,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,13507.545000000391,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1562198095896,03/07/2019 23:54:55,1562198095837,-4,03/07/2019 19:54:55,8449,8,task-jgum,,2761916,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,5390.299999999115,/task/29849/3/asset/Dog.mp3,1
3,1562198098361,03/07/2019 23:54:58,1562198098322,-4,03/07/2019 19:54:58,8449,8,task-jgum,,2761916,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2482.575000001816,/task/29849/3/asset/Owl.mp3,0
4,1562198100127,03/07/2019 23:55:00,1562198100086,-4,03/07/2019 19:55:00,8449,8,task-jgum,,2761916,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1761.2650000010035,/task/29849/3/asset/Goat.mp3,0
END OF FILE
