Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time,
5,1562176151275,03/07/2019 17:49:11,1562176151230,1,03/07/2019 18:49:11,8449,8,task-j95b,,2760595,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Almost always"",""Q3"":""Often""}",11121.329999994487,
1,1562176202364,03/07/2019 17:50:02,1562176202089,1,03/07/2019 18:50:02,8449,8,task-j95b,,2760623,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Rarely"",""Q4"":""Rarely""}",19718.480000039563,
2,1562176228076,03/07/2019 17:50:28,1562176227832,1,03/07/2019 18:50:27,8449,8,task-j95b,,2760623,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Rarely""}",25716.480000060983,
3,1562176241821,03/07/2019 17:50:41,1562176241463,1,03/07/2019 18:50:41,8449,8,task-j95b,,2760623,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",13619.215000071563,
4,1562176256195,03/07/2019 17:50:56,1562176255992,1,03/07/2019 18:50:55,8449,8,task-j95b,,2760623,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Rarely"",""Q3"":""Sometimes""}",14519.035000004806,
5,1562176269366,03/07/2019 17:51:09,1562176269155,1,03/07/2019 18:51:09,8449,8,task-j95b,,2760623,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",13152.409999980591,
1,1562176199364,03/07/2019 17:49:59,1562176196085,-4,03/07/2019 13:49:56,8449,8,task-j95b,,2760626,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Never"",""Q2"":""Never"",""Q3"":""Never"",""Q4"":""Rarely""}",10043.620000127703,
2,1562176206603,03/07/2019 17:50:06,1562176203396,-4,03/07/2019 13:50:03,8449,8,task-j95b,,2760626,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Never"",""Q2"":""Never"",""Q3"":""Never"",""Q4"":""Never""}",7292.295000050217,
3,1562176212107,03/07/2019 17:50:12,1562176208914,-4,03/07/2019 13:50:08,8449,8,task-j95b,,2760626,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Never"",""Q2"":""Never"",""Q3"":""Never""}",5504.070000024512,
4,1562176223811,03/07/2019 17:50:23,1562176220585,-4,03/07/2019 13:50:20,8449,8,task-j95b,,2760626,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Never"",""Q2"":""Never"",""Q3"":""Never""}",11658.210000023246,
5,1562176228810,03/07/2019 17:50:28,1562176225591,-4,03/07/2019 13:50:25,8449,8,task-j95b,,2760626,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Never"",""Q2"":""Never"",""Q3"":""Never""}",4992.289999965578,
1,1562176417502,03/07/2019 17:53:37,1562176418196,-3,03/07/2019 14:53:38,8449,8,task-j95b,,2760692,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",19711.159999947995,
2,1562176442368,03/07/2019 17:54:02,1562176443107,-3,03/07/2019 14:54:03,8449,8,task-j95b,,2760692,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Sometimes""}",24884.27000003867,
3,1562176461677,03/07/2019 17:54:21,1562176462412,-3,03/07/2019 14:54:22,8449,8,task-j95b,,2760692,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Sometimes""}",19291.489999974146,
4,1562176482440,03/07/2019 17:54:42,1562176483203,-3,03/07/2019 14:54:43,8449,8,task-j95b,,2760692,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Rarely""}",20779.42500007339,
5,1562176500455,03/07/2019 17:55:00,1562176501228,-3,03/07/2019 14:55:01,8449,8,task-j95b,,2760692,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",18003.670000005513,
1,1562179997956,03/07/2019 18:53:17,1562179998790,1,03/07/2019 19:53:18,8449,8,task-j95b,,2761138,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",14728.904999792576,
2,1562180012060,03/07/2019 18:53:32,1562180012938,1,03/07/2019 19:53:32,8449,8,task-j95b,,2761138,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Sometimes"",""Q4"":""Sometimes""}",14137.714999727905,
3,1562180020920,03/07/2019 18:53:40,1562180021804,1,03/07/2019 19:53:41,8449,8,task-j95b,,2761138,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Rarely""}",8856.939999386668,
4,1562180029420,03/07/2019 18:53:49,1562180030282,1,03/07/2019 19:53:50,8449,8,task-j95b,,2761138,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",8469.34499964118,
5,1562180038919,03/07/2019 18:53:58,1562180039806,1,03/07/2019 19:53:59,8449,8,task-j95b,,2761138,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Rarely""}",9516.36500004679,
1,1562199443939,04/07/2019 00:17:23,1562199443809,-4,03/07/2019 20:17:23,8449,8,task-j95b,,2761956,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Never"",""Q3"":""Rarely"",""Q4"":""Rarely""}",13497.855000001437,
2,1562199461571,04/07/2019 00:17:41,1562199461510,-4,03/07/2019 20:17:41,8449,8,task-j95b,,2761956,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Rarely"",""Q4"":""Never""}",17686.659999999392,
3,1562199478375,04/07/2019 00:17:58,1562199478262,-4,03/07/2019 20:17:58,8449,8,task-j95b,,2761956,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Never"",""Q3"":""Sometimes""}",16745.105000001786,
4,1562199494238,04/07/2019 00:18:14,1562199494178,-4,03/07/2019 20:18:14,8449,8,task-j95b,,2761956,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Never"",""Q2"":""Rarely"",""Q3"":""Sometimes""}",15909.745000004477,
5,1562199508560,04/07/2019 00:18:28,1562199508413,-4,03/07/2019 20:18:28,8449,8,task-j95b,,2761956,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Sometimes""}",14228.674999998475,
END OF FILE
