Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time,
1,1562173718360,03/07/2019 17:08:38,1562173718760,1,03/07/2019 18:08:38,8449,8,task-df75,,2760136,5ce2642000d670001684edfc,765957,,complete,,5d1cdad59aae2900017c4f20,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1368x912,1368x802,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Occasionally"",""Q4"":""Often""}",11397.649999998976,
2,1562173735719,03/07/2019 17:08:55,1562173736107,1,03/07/2019 18:08:56,8449,8,task-df75,,2760136,5ce2642000d670001684edfc,765957,,complete,,5d1cdad59aae2900017c4f20,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1368x912,1368x802,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Occasionally""}",17322.400000004563,
3,1562173754802,03/07/2019 17:09:14,1562173755242,1,03/07/2019 18:09:15,8449,8,task-df75,,2760136,5ce2642000d670001684edfc,765957,,complete,,5d1cdad59aae2900017c4f20,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1368x912,1368x802,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",19119.030000001658,
4,1562173766246,03/07/2019 17:09:26,1562173766681,1,03/07/2019 18:09:26,8449,8,task-df75,,2760136,5ce2642000d670001684edfc,765957,,complete,,5d1cdad59aae2900017c4f20,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1368x912,1368x802,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",11418.819999991683,
5,1562173782946,03/07/2019 17:09:42,1562173783409,1,03/07/2019 18:09:43,8449,8,task-df75,,2760136,5ce2642000d670001684edfc,765957,,complete,,5d1cdad59aae2900017c4f20,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1368x912,1368x802,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never""}",16706.514999998035,
6,1562173793006,03/07/2019 17:09:53,1562173793469,1,03/07/2019 18:09:53,8449,8,task-df75,,2760136,5ce2642000d670001684edfc,765957,,complete,,5d1cdad59aae2900017c4f20,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1368x912,1368x802,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often""}",10047.965000005206,
7,1562173814180,03/07/2019 17:10:14,1562173814638,1,03/07/2019 18:10:14,8449,8,task-df75,,2760136,5ce2642000d670001684edfc,765957,,complete,,5d1cdad59aae2900017c4f20,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1368x912,1368x802,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Occasionally""}",21134.984999982407,
1,1562174168429,03/07/2019 17:16:08,1562174163769,1,03/07/2019 18:16:03,8449,8,task-df75,,2760198,5acc84ec0527ba0001c27250,765963,,complete,,5d1cdd0974d60d00012815ce,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x635,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Occasionally""}",6618.000000016764,
2,1562174171944,03/07/2019 17:16:11,1562174170534,1,03/07/2019 18:16:10,8449,8,task-df75,,2760198,5acc84ec0527ba0001c27250,765963,,complete,,5d1cdd0974d60d00012815ce,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x635,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Occasionally""}",6724.999999860302,
3,1562174176727,03/07/2019 17:16:16,1562174175317,1,03/07/2019 18:16:15,8449,8,task-df75,,2760198,5acc84ec0527ba0001c27250,765963,,complete,,5d1cdd0974d60d00012815ce,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x635,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",4771.999999880791,
4,1562174181416,03/07/2019 17:16:21,1562174180020,1,03/07/2019 18:16:20,8449,8,task-df75,,2760198,5acc84ec0527ba0001c27250,765963,,complete,,5d1cdd0974d60d00012815ce,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x635,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",4690.999999875203,
5,1562174185202,03/07/2019 17:16:25,1562174183805,1,03/07/2019 18:16:23,8449,8,task-df75,,2760198,5acc84ec0527ba0001c27250,765963,,complete,,5d1cdd0974d60d00012815ce,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x635,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",3773.9999999757856,
6,1562174193096,03/07/2019 17:16:33,1562174187348,1,03/07/2019 18:16:27,8449,8,task-df75,,2760198,5acc84ec0527ba0001c27250,765963,,complete,,5d1cdd0974d60d00012815ce,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x635,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",3531.999999890104,
7,1562174194673,03/07/2019 17:16:34,1562174191724,1,03/07/2019 18:16:31,8449,8,task-df75,,2760198,5acc84ec0527ba0001c27250,765963,,complete,,5d1cdd0974d60d00012815ce,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x635,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Occasionally""}",4363.0000001285225,
1,1562174399852,03/07/2019 17:19:59,1562174399721,1,03/07/2019 18:19:59,8449,8,task-df75,,2760232,59efd1e377860e0001513786,765965,,complete,,5d1cdddc8923b4000136fa18,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 74.0.3729.169,1440x900,1152x657,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Often"",""Q4"":""Occasionally""}",13715.33500001533,
2,1562174420540,03/07/2019 17:20:20,1562174416573,1,03/07/2019 18:20:16,8449,8,task-df75,,2760232,59efd1e377860e0001513786,765965,,complete,,5d1cdddc8923b4000136fa18,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 74.0.3729.169,1440x900,1152x657,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Occasionally"",""Q4"":""Almost always/Always""}",16830.454999988433,
3,1562174431032,03/07/2019 17:20:31,1562174430975,1,03/07/2019 18:20:30,8449,8,task-df75,,2760232,59efd1e377860e0001513786,765965,,complete,,5d1cdddc8923b4000136fa18,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 74.0.3729.169,1440x900,1152x657,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Occasionally""}",14387.539999966975,
4,1562174437985,03/07/2019 17:20:37,1562174437965,1,03/07/2019 18:20:37,8449,8,task-df75,,2760232,59efd1e377860e0001513786,765965,,complete,,5d1cdddc8923b4000136fa18,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 74.0.3729.169,1440x900,1152x657,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Often""}",6976.739999954589,
5,1562174445097,03/07/2019 17:20:45,1562174445056,1,03/07/2019 18:20:45,8449,8,task-df75,,2760232,59efd1e377860e0001513786,765965,,complete,,5d1cdddc8923b4000136fa18,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 74.0.3729.169,1440x900,1152x657,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",7078.619999985676,
6,1562174454005,03/07/2019 17:20:54,1562174453952,1,03/07/2019 18:20:53,8449,8,task-df75,,2760232,59efd1e377860e0001513786,765965,,complete,,5d1cdddc8923b4000136fa18,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 74.0.3729.169,1440x900,1152x657,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",8886.974999972153,
7,1562174462439,03/07/2019 17:21:02,1562174462399,1,03/07/2019 18:21:02,8449,8,task-df75,,2760232,59efd1e377860e0001513786,765965,,complete,,5d1cdddc8923b4000136fa18,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 74.0.3729.169,1440x900,1152x657,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Almost always/Always"",""Q4"":""Often""}",8431.740000029095,
1,1562174942738,03/07/2019 17:29:02,1562174942853,1,03/07/2019 18:29:02,8449,8,task-df75,,2760325,5a384471e7bc8000010a8df2,765970,,complete,,5d1cdddb08499e0019b48c97,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Occasionally""}",14393.1749999756,
2,1562174954661,03/07/2019 17:29:14,1562174954850,1,03/07/2019 18:29:14,8449,8,task-df75,,2760325,5a384471e7bc8000010a8df2,765970,,complete,,5d1cdddb08499e0019b48c97,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Occasionally""}",11977.859999984503,
3,1562174966615,03/07/2019 17:29:26,1562174966794,1,03/07/2019 18:29:26,8449,8,task-df75,,2760325,5a384471e7bc8000010a8df2,765970,,complete,,5d1cdddb08499e0019b48c97,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",11933.924999990268,
4,1562174976276,03/07/2019 17:29:36,1562174976490,1,03/07/2019 18:29:36,8449,8,task-df75,,2760325,5a384471e7bc8000010a8df2,765970,,complete,,5d1cdddb08499e0019b48c97,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",9686.374999990221,
5,1562174985263,03/07/2019 17:29:45,1562174985458,1,03/07/2019 18:29:45,8449,8,task-df75,,2760325,5a384471e7bc8000010a8df2,765970,,complete,,5d1cdddb08499e0019b48c97,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",8958.545000001322,
6,1562174995389,03/07/2019 17:29:55,1562174995601,1,03/07/2019 18:29:55,8449,8,task-df75,,2760325,5a384471e7bc8000010a8df2,765970,,complete,,5d1cdddb08499e0019b48c97,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Often""}",10136.035000003176,
7,1562175012030,03/07/2019 17:30:12,1562175012241,1,03/07/2019 18:30:12,8449,8,task-df75,,2760325,5a384471e7bc8000010a8df2,765970,,complete,,5d1cdddb08499e0019b48c97,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally"",""Q4"":""Occasionally""}",16629.05999997747,
1,1562175003748,03/07/2019 17:30:03,1562174996798,1,03/07/2019 18:29:56,8449,8,task-df75,,2760336,57eee8f1e0964a00018a802d,765973,,complete,,5d1ce06808499e0001b489c4,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never"",""Q4"":""Occasionally""}",17115.98999996204,
2,1562175027582,03/07/2019 17:30:27,1562175020697,1,03/07/2019 18:30:20,8449,8,task-df75,,2760336,57eee8f1e0964a00018a802d,765973,,complete,,5d1ce06808499e0001b489c4,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Almost always/Always"",""Q3"":""Often"",""Q4"":""Occasionally""}",23854.614999960177,
3,1562175039225,03/07/2019 17:30:39,1562175032350,1,03/07/2019 18:30:32,8449,8,task-df75,,2760336,57eee8f1e0964a00018a802d,765973,,complete,,5d1ce06808499e0001b489c4,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",11634.289999958128,
4,1562175051457,03/07/2019 17:30:51,1562175044559,1,03/07/2019 18:30:44,8449,8,task-df75,,2760336,57eee8f1e0964a00018a802d,765973,,complete,,5d1ce06808499e0001b489c4,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",12185.654999921098,
5,1562175063270,03/07/2019 17:31:03,1562175056398,1,03/07/2019 18:30:56,8449,8,task-df75,,2760336,57eee8f1e0964a00018a802d,765973,,complete,,5d1ce06808499e0001b489c4,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",11816.959999967366,
6,1562175078301,03/07/2019 17:31:18,1562175071433,1,03/07/2019 18:31:11,8449,8,task-df75,,2760336,57eee8f1e0964a00018a802d,765973,,complete,,5d1ce06808499e0001b489c4,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Rarely/Never""}",15008.169999928214,
7,1562175099992,03/07/2019 17:31:39,1562175093117,1,03/07/2019 18:31:33,8449,8,task-df75,,2760336,57eee8f1e0964a00018a802d,765973,,complete,,5d1ce06808499e0001b489c4,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Almost always/Always"",""Q4"":""Occasionally""}",21655.81500006374,
1,1562175078660,03/07/2019 17:31:18,1562175077125,1,03/07/2019 18:31:17,8449,8,task-df75,,2760354,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x1080,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Rarely/Never""}",14756.96499994956,
2,1562175090115,03/07/2019 17:31:30,1562175088652,1,03/07/2019 18:31:28,8449,8,task-df75,,2760354,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x1080,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Almost always/Always""}",11517.600000021048,
3,1562175099712,03/07/2019 17:31:39,1562175098235,1,03/07/2019 18:31:38,8449,8,task-df75,,2760354,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x1080,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Almost always/Always""}",9576.210000086576,
4,1562175112655,03/07/2019 17:31:52,1562175111155,1,03/07/2019 18:31:51,8449,8,task-df75,,2760354,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x1080,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",12912.834999966435,
5,1562175123969,03/07/2019 17:32:03,1562175122483,1,03/07/2019 18:32:02,8449,8,task-df75,,2760354,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x1080,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Occasionally""}",11320.210000034422,
6,1562175136387,03/07/2019 17:32:16,1562175134931,1,03/07/2019 18:32:14,8449,8,task-df75,,2760354,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x1080,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Often""}",12440.925000002608,
7,1562175148079,03/07/2019 17:32:28,1562175146627,1,03/07/2019 18:32:26,8449,8,task-df75,,2760354,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x1080,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Almost always/Always"",""Q4"":""Often""}",11688.5150000453,
1,1562175314380,03/07/2019 17:35:14,1562175313342,1,03/07/2019 18:35:13,8449,8,task-df75,,2760402,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Rarely/Never""}",12720.52000000258,
2,1562175326824,03/07/2019 17:35:26,1562175325812,1,03/07/2019 18:35:25,8449,8,task-df75,,2760402,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Often""}",12435.245000000577,
3,1562175342410,03/07/2019 17:35:42,1562175341439,1,03/07/2019 18:35:41,8449,8,task-df75,,2760402,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",15610.350000002654,
4,1562175353442,03/07/2019 17:35:53,1562175352467,1,03/07/2019 18:35:52,8449,8,task-df75,,2760402,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",11004.71499998821,
5,1562175368208,03/07/2019 17:36:08,1562175367218,1,03/07/2019 18:36:07,8449,8,task-df75,,2760402,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",14735.419999982696,
6,1562175384271,03/07/2019 17:36:24,1562175383287,1,03/07/2019 18:36:23,8449,8,task-df75,,2760402,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Rarely/Never"",""Q3"":""Rarely/Never""}",16053.119999996852,
7,1562175405667,03/07/2019 17:36:45,1562175404684,1,03/07/2019 18:36:44,8449,8,task-df75,,2760402,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Often"",""Q4"":""Occasionally""}",21380.195000005187,
1,1562175484617,03/07/2019 17:38:04,1562175479284,1,03/07/2019 18:37:59,8449,8,task-df75,,2760435,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Almost always/Always"",""Q3"":""Almost always/Always"",""Q4"":""Rarely/Never""}",12773.060000035912,
2,1562175495539,03/07/2019 17:38:15,1562175490245,1,03/07/2019 18:38:10,8449,8,task-df75,,2760435,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Often"",""Q2"":""Almost always/Always"",""Q3"":""Almost always/Always"",""Q4"":""Almost always/Always""}",10941.974999965169,
3,1562175505746,03/07/2019 17:38:25,1562175500449,1,03/07/2019 18:38:20,8449,8,task-df75,,2760435,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Almost always/Always"",""Q3"":""Almost always/Always""}",10193.310000002384,
