Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time
1,1554475795975,05/04/2019 14:49:55,1554475795349,1,05/04/2019 15:49:55,6138,39,task-uvof,,2417261,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Agree""}",8959.705000044778
2,1554475805490,05/04/2019 14:50:05,1554475804956,1,05/04/2019 15:50:04,6138,39,task-uvof,,2417261,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",9597.904999973252
3,1554475819661,05/04/2019 14:50:19,1554475819076,1,05/04/2019 15:50:19,6138,39,task-uvof,,2417261,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Disagree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Agree""}",14110.15999992378
4,1554475828523,05/04/2019 14:50:28,1554475827963,1,05/04/2019 15:50:27,6138,39,task-uvof,,2417261,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Disagree"",""Q1"":""Agree"",""Q2"":""Disagree""}",8879.014999838546
1,1554475959003,05/04/2019 14:52:39,1554475956664,-4,05/04/2019 10:52:36,6138,39,task-uvof,,2417273,5a75c98cae9a0b0001a95926,668220,,complete,,5ca76577b98ee20015d6dc74,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",32287.910000000014
2,1554476010911,05/04/2019 14:53:30,1554476008606,-4,05/04/2019 10:53:28,6138,39,task-uvof,,2417273,5a75c98cae9a0b0001a95926,668220,,complete,,5ca76577b98ee20015d6dc74,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",51915.80999999997
3,1554476031605,05/04/2019 14:53:51,1554476029317,-4,05/04/2019 10:53:49,6138,39,task-uvof,,2417273,5a75c98cae9a0b0001a95926,668220,,complete,,5ca76577b98ee20015d6dc74,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",20690.034999999625
4,1554476043320,05/04/2019 14:54:03,1554476040863,-4,05/04/2019 10:54:00,6138,39,task-uvof,,2417273,5a75c98cae9a0b0001a95926,668220,,complete,,5ca76577b98ee20015d6dc74,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree""}",11525.675000000323
1,1554476322048,05/04/2019 14:58:42,1554476322773,-4,05/04/2019 10:58:42,6138,39,task-uvof,,2417303,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",10487.755000001926
2,1554476329997,05/04/2019 14:58:49,1554476330771,-4,05/04/2019 10:58:50,6138,39,task-uvof,,2417303,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Disagree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",7991.904999995313
3,1554476340043,05/04/2019 14:59:00,1554476340932,-4,05/04/2019 10:59:00,6138,39,task-uvof,,2417303,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Disagree"",""Q2"":""Agree"",""Q3"":""Agree""}",10154.664999994566
4,1554476346558,05/04/2019 14:59:06,1554476347431,-4,05/04/2019 10:59:07,6138,39,task-uvof,,2417303,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Disagree"",""Q2"":""Disagree""}",6493.390000003274
1,1554476479804,05/04/2019 15:01:19,1554476481966,-4,05/04/2019 11:01:21,6138,39,task-uvof,,2417318,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",18543.9250000054
2,1554476492371,05/04/2019 15:01:32,1554476494577,-4,05/04/2019 11:01:34,6138,39,task-uvof,,2417318,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",12572.140000003856
3,1554476510278,05/04/2019 15:01:50,1554476512504,-4,05/04/2019 11:01:52,6138,39,task-uvof,,2417318,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Agree""}",17886.225000023842
4,1554476519331,05/04/2019 15:01:59,1554476521558,-4,05/04/2019 11:02:01,6138,39,task-uvof,,2417318,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree""}",9022.389999998268
1,1554476468975,05/04/2019 15:01:08,1554476468418,1,05/04/2019 16:01:08,6138,39,task-uvof,,2417319,5c235c04a74d6400016e4179,668249,,complete,,5ca768470aa7300001f4ecb2,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x1009,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",7219.1499999999
2,1554476475862,05/04/2019 15:01:15,1554476475340,1,05/04/2019 16:01:15,6138,39,task-uvof,,2417319,5c235c04a74d6400016e4179,668249,,complete,,5ca768470aa7300001f4ecb2,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x1009,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",6908.69500000008
3,1554476480456,05/04/2019 15:01:20,1554476479948,1,05/04/2019 16:01:19,6138,39,task-uvof,,2417319,5c235c04a74d6400016e4179,668249,,complete,,5ca768470aa7300001f4ecb2,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x1009,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",4598.080000000209
4,1554476484067,05/04/2019 15:01:24,1554476483552,1,05/04/2019 16:01:23,6138,39,task-uvof,,2417319,5c235c04a74d6400016e4179,668249,,complete,,5ca768470aa7300001f4ecb2,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x1009,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree""}",3591.149999999743
1,1554476625727,05/04/2019 15:03:45,1554476625601,1,05/04/2019 16:03:45,6138,39,task-uvof,,2417331,5a7a0d8df49c9a0001f31b73,668246,,complete,,5ca7682ac9c35900172800b9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.121,1920x1080,1920x1009,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Agree""}",17382.34999999986
2,1554476632616,05/04/2019 15:03:52,1554476632516,1,05/04/2019 16:03:52,6138,39,task-uvof,,2417331,5a7a0d8df49c9a0001f31b73,668246,,complete,,5ca7682ac9c35900172800b9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.121,1920x1080,1920x1009,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",6891.215000010561
3,1554476650924,05/04/2019 15:04:10,1554476650705,1,05/04/2019 16:04:10,6138,39,task-uvof,,2417331,5a7a0d8df49c9a0001f31b73,668246,,complete,,5ca7682ac9c35900172800b9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.121,1920x1080,1920x1009,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Disagree"",""Q2"":""Strongly agree"",""Q3"":""Agree""}",18163.289999996778
4,1554476657719,05/04/2019 15:04:17,1554476657646,1,05/04/2019 16:04:17,6138,39,task-uvof,,2417331,5a7a0d8df49c9a0001f31b73,668246,,complete,,5ca7682ac9c35900172800b9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.121,1920x1080,1920x1009,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree""}",6925.125000008848
1,1554476641735,05/04/2019 15:04:01,1554476642421,-5,05/04/2019 10:04:02,6138,39,task-uvof,,2417333,5be607e617a93400011b2b6a,668254,,complete,,5ca768b39d7912000165f886,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Disagree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",17468.09499990195
2,1554476652360,05/04/2019 15:04:12,1554476653100,-5,05/04/2019 10:04:13,6138,39,task-uvof,,2417333,5be607e617a93400011b2b6a,668254,,complete,,5ca768b39d7912000165f886,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",10657.875000033528
3,1554476661673,05/04/2019 15:04:21,1554476662451,-5,05/04/2019 10:04:22,6138,39,task-uvof,,2417333,5be607e617a93400011b2b6a,668254,,complete,,5ca768b39d7912000165f886,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",9330.7700001169
4,1554476670910,05/04/2019 15:04:30,1554476671660,-5,05/04/2019 10:04:31,6138,39,task-uvof,,2417333,5be607e617a93400011b2b6a,668254,,complete,,5ca768b39d7912000165f886,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Disagree""}",9189.735000021756
1,1554476701256,05/04/2019 15:05:01,1554476700768,1,05/04/2019 16:05:00,6138,39,task-uvof,,2417340,5978142b21bc3d0001a1d2b6,668245,,complete,,5ca76813253fd60001d258f7,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x641,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Disagree"",""Q1"":""Strongly agree"",""Q2"":""Disagree"",""Q3"":""Strongly agree""}",21609.9099999999
2,1554476716990,05/04/2019 15:05:16,1554476716608,1,05/04/2019 16:05:16,6138,39,task-uvof,,2417340,5978142b21bc3d0001a1d2b6,668245,,complete,,5ca76813253fd60001d258f7,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x641,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",15828.545000000071
3,1554476731762,05/04/2019 15:05:31,1554476731415,1,05/04/2019 16:05:31,6138,39,task-uvof,,2417340,5978142b21bc3d0001a1d2b6,668245,,complete,,5ca76813253fd60001d258f7,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x641,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",14797.765000000021
4,1554476751547,05/04/2019 15:05:51,1554476751163,1,05/04/2019 16:05:51,6138,39,task-uvof,,2417340,5978142b21bc3d0001a1d2b6,668245,,complete,,5ca76813253fd60001d258f7,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x641,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree""}",19738.454999999936
1,1554476833615,05/04/2019 15:07:13,1554476833795,1,05/04/2019 16:07:13,6138,39,task-uvof,,2417355,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",24845
2,1554476852684,05/04/2019 15:07:32,1554476852931,1,05/04/2019 16:07:32,6138,39,task-uvof,,2417355,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",19114
3,1554476872748,05/04/2019 15:07:52,1554476872930,1,05/04/2019 16:07:52,6138,39,task-uvof,,2417355,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",19982
4,1554476882112,05/04/2019 15:08:02,1554476882169,1,05/04/2019 16:08:02,6138,39,task-uvof,,2417355,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree""}",9222
1,1554476949910,05/04/2019 15:09:09,1554476949701,1,05/04/2019 16:09:09,6138,39,task-uvof,,2417366,5c86d8c5332a8d0001e9577a,668262,,complete,,5ca769f52c8cb00001d1bc14,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 73.0.3683.86,1680x1050,1616x824,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Agree""}",11895.995000000084
2,1554476961927,05/04/2019 15:09:21,1554476961581,1,05/04/2019 16:09:21,6138,39,task-uvof,,2417366,5c86d8c5332a8d0001e9577a,668262,,complete,,5ca769f52c8cb00001d1bc14,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 73.0.3683.86,1680x1050,1616x824,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",11866.545000000087
3,1554476973240,05/04/2019 15:09:33,1554476973140,1,05/04/2019 16:09:33,6138,39,task-uvof,,2417366,5c86d8c5332a8d0001e9577a,668262,,complete,,5ca769f52c8cb00001d1bc14,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 73.0.3683.86,1680x1050,1616x824,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",11547.199999999975
4,1554476981253,05/04/2019 15:09:41,1554476981131,1,05/04/2019 16:09:41,6138,39,task-uvof,,2417366,5c86d8c5332a8d0001e9577a,668262,,complete,,5ca769f52c8cb00001d1bc14,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 73.0.3683.86,1680x1050,1616x824,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree""}",7982.195000000051
1,1554476998304,05/04/2019 15:09:58,1554476997854,1,05/04/2019 16:09:57,6138,39,task-uvof,,2417371,5bf555e5d944c300012622c7,668263,,complete,,5ca769f9c397ff001523ce18,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1152x720,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly disagree"",""Q1"":""Disagree"",""Q2"":""Agree"",""Q3"":""Agree""}",11103.255000023637
2,1554477014252,05/04/2019 15:10:14,1554477013989,1,05/04/2019 16:10:13,6138,39,task-uvof,,2417371,5bf555e5d944c300012622c7,668263,,complete,,5ca769f9c397ff001523ce18,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1152x720,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Disagree"",""Q3"":""Disagree""}",16119.724999996834
3,1554477091642,05/04/2019 15:11:31,1554477091370,1,05/04/2019 16:11:31,6138,39,task-uvof,,2417371,5bf555e5d944c300012622c7,668263,,complete,,5ca769f9c397ff001523ce18,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1152x720,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Disagree"",""Q1"":""Disagree"",""Q2"":""Disagree"",""Q3"":""Disagree""}",77367.70000000251
4,1554477098558,05/04/2019 15:11:38,1554477097930,1,05/04/2019 16:11:37,6138,39,task-uvof,,2417371,5bf555e5d944c300012622c7,668263,,complete,,5ca769f9c397ff001523ce18,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1152x720,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Disagree"",""Q2"":""Disagree""}",6548.259999981383
1,1554477062728,05/04/2019 15:11:02,1554477062237,1,05/04/2019 16:11:02,6138,39,task-uvof,,2417373,590b3b8fc0b47a00019944a9,668251,,complete,,5ca7687d4e1823001a06157f,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 73.0.3683.86,1680x1050,1646x890,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",56519.609999999375
2,1554477073658,05/04/2019 15:11:13,1554477073548,1,05/04/2019 16:11:13,6138,39,task-uvof,,2417373,590b3b8fc0b47a00019944a9,668251,,complete,,5ca7687d4e1823001a06157f,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 73.0.3683.86,1680x1050,1646x890,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",11296.685000001162
3,1554477085811,05/04/2019 15:11:25,1554477085740,1,05/04/2019 16:11:25,6138,39,task-uvof,,2417373,590b3b8fc0b47a00019944a9,668251,,complete,,5ca7687d4e1823001a06157f,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 73.0.3683.86,1680x1050,1646x890,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",12175.04999999801
4,1554477094423,05/04/2019 15:11:34,1554477093637,1,05/04/2019 16:11:33,6138,39,task-uvof,,2417373,590b3b8fc0b47a00019944a9,668251,,complete,,5ca7687d4e1823001a06157f,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 73.0.3683.86,1680x1050,1646x890,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree""}",7884.634999998525
1,1554477227508,05/04/2019 15:13:47,1554477227333,1,05/04/2019 16:13:47,6138,39,task-uvof,,2417391,5c87c7dcd810a700149dce60,668253,,complete,,5ca768a878958e0016c4f3f5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x555,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",13786.760000002687
2,1554477238815,05/04/2019 15:13:58,1554477238546,1,05/04/2019 16:13:58,6138,39,task-uvof,,2417391,5c87c7dcd810a700149dce60,668253,,complete,,5ca768a878958e0016c4f3f5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x555,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",11207.070000004023
3,1554477254442,05/04/2019 15:14:14,1554477254280,1,05/04/2019 16:14:14,6138,39,task-uvof,,2417391,5c87c7dcd810a700149dce60,668253,,complete,,5ca768a878958e0016c4f3f5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x555,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",15728.045000010752
4,1554477265876,05/04/2019 15:14:25,1554477265787,1,05/04/2019 16:14:25,6138,39,task-uvof,,2417391,5c87c7dcd810a700149dce60,668253,,complete,,5ca768a878958e0016c4f3f5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x555,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree""}",11501.925000004121
1,1554477548833,05/04/2019 15:19:08,1554477548320,1,05/04/2019 16:19:08,6138,39,task-uvof,,2417427,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",10375.510000158101
2,1554477557204,05/04/2019 15:19:17,1554477557166,1,05/04/2019 16:19:17,6138,39,task-uvof,,2417427,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",8837.8200000152
3,1554477569836,05/04/2019 15:19:29,1554477569765,1,05/04/2019 16:19:29,6138,39,task-uvof,,2417427,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",12593.885000096634
