Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,Question Key,Response
3,1554823558246,09/04/2019 15:25:58,1554823560787,1,09/04/2019 16:26:00,6138,39,questionnaire-s6wr,,2427355,5bd2034025db7b000178ad8a,672045,,complete,,5cacb2489180e500010a47e3,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1366x768,1366x654,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,30373
1,1554829432344,09/04/2019 17:03:52,1554829433302,1,09/04/2019 18:03:53,6138,39,questionnaire-s6wr,,2427665,5b4133cd9c2ec600014f2487,672586,,complete,,5cacc9df5c84190001a48665,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829434984,09/04/2019 17:03:54,1554829435988,1,09/04/2019 18:03:55,6138,39,questionnaire-s6wr,,2427665,5b4133cd9c2ec600014f2487,672586,,complete,,5cacc9df5c84190001a48665,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554829435049,09/04/2019 17:03:55,1554829435992,1,09/04/2019 18:03:55,6138,39,questionnaire-s6wr,,2427665,5b4133cd9c2ec600014f2487,672586,,complete,,5cacc9df5c84190001a48665,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,2690
1,1554829532388,09/04/2019 17:05:32,1554829530855,1,09/04/2019 18:05:30,6138,39,questionnaire-s6wr,,2427673,58740f5faff49500017b9b8e,672582,,complete,,5cacca0e9aab03001e8a7a5e,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1536x864,1536x751,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829534684,09/04/2019 17:05:34,1554829533166,1,09/04/2019 18:05:33,6138,39,questionnaire-s6wr,,2427673,58740f5faff49500017b9b8e,672582,,complete,,5cacca0e9aab03001e8a7a5e,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1536x864,1536x751,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554829534764,09/04/2019 17:05:34,1554829533168,1,09/04/2019 18:05:33,6138,39,questionnaire-s6wr,,2427673,58740f5faff49500017b9b8e,672582,,complete,,5cacca0e9aab03001e8a7a5e,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1536x864,1536x751,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,2313
1,1554829722678,09/04/2019 17:08:42,1554829724833,1,09/04/2019 18:08:44,6138,39,questionnaire-s6wr,,2427690,55cb92aafdf99b45e4bb1165,672581,,complete,,5cacc916001b5c0017be703a,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1600x900,1600x774,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829726368,09/04/2019 17:08:46,1554829728579,1,09/04/2019 18:08:48,6138,39,questionnaire-s6wr,,2427690,55cb92aafdf99b45e4bb1165,672581,,complete,,5cacc916001b5c0017be703a,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1600x900,1600x774,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554829726649,09/04/2019 17:08:46,1554829728581,1,09/04/2019 18:08:48,6138,39,questionnaire-s6wr,,2427690,55cb92aafdf99b45e4bb1165,672581,,complete,,5cacc916001b5c0017be703a,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1600x900,1600x774,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,3748
1,1554829746986,09/04/2019 17:09:06,1554829747255,1,09/04/2019 18:09:07,6138,39,questionnaire-s6wr,,2427695,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829754254,09/04/2019 17:09:14,1554829754544,1,09/04/2019 18:09:14,6138,39,questionnaire-s6wr,,2427695,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,no
3,1554829754317,09/04/2019 17:09:14,1554829754548,1,09/04/2019 18:09:14,6138,39,questionnaire-s6wr,,2427695,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,7293
1,1554829815657,09/04/2019 17:10:15,1554829814146,1,09/04/2019 18:10:14,6138,39,questionnaire-s6wr,,2427705,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829818392,09/04/2019 17:10:18,1554829816955,1,09/04/2019 18:10:16,6138,39,questionnaire-s6wr,,2427705,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554829818485,09/04/2019 17:10:18,1554829816964,1,09/04/2019 18:10:16,6138,39,questionnaire-s6wr,,2427705,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,2818
1,1554829904307,09/04/2019 17:11:44,1554829905177,1,09/04/2019 18:11:45,6138,39,questionnaire-s6wr,,2427712,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829946000,09/04/2019 17:12:26,1554829946863,1,09/04/2019 18:12:26,6138,39,questionnaire-s6wr,,2427712,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,"The formatting of the multiple choice questions made the options difficult to read - needs more spacing, and not be centre-aligned :)"
3,1554829946094,09/04/2019 17:12:26,1554829946869,1,09/04/2019 18:12:26,6138,39,questionnaire-s6wr,,2427712,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,41693
1,1554829954066,09/04/2019 17:12:34,1554829955972,1,09/04/2019 18:12:35,6138,39,questionnaire-s6wr,,2427718,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829956775,09/04/2019 17:12:36,1554829958765,1,09/04/2019 18:12:38,6138,39,questionnaire-s6wr,,2427718,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554829956852,09/04/2019 17:12:36,1554829958767,1,09/04/2019 18:12:38,6138,39,questionnaire-s6wr,,2427718,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,2795
1,1554829963588,09/04/2019 17:12:43,1554829962993,1,09/04/2019 18:12:42,6138,39,questionnaire-s6wr,,2427719,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829968708,09/04/2019 17:12:48,1554829968182,1,09/04/2019 18:12:48,6138,39,questionnaire-s6wr,,2427719,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554829968823,09/04/2019 17:12:48,1554829968185,1,09/04/2019 18:12:48,6138,39,questionnaire-s6wr,,2427719,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,5192
1,1554830060125,09/04/2019 17:14:20,1554830057289,1,09/04/2019 18:14:17,6138,39,questionnaire-s6wr,,2427728,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554830064913,09/04/2019 17:14:24,1554830061821,1,09/04/2019 18:14:21,6138,39,questionnaire-s6wr,,2427728,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554830076068,09/04/2019 17:14:36,1554830061822,1,09/04/2019 18:14:21,6138,39,questionnaire-s6wr,,2427728,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,4533
1,1554830264985,09/04/2019 17:17:44,1554830263209,-4,09/04/2019 13:17:43,6138,39,questionnaire-s6wr,,2427736,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554830270233,09/04/2019 17:17:50,1554830268507,-4,09/04/2019 13:17:48,6138,39,questionnaire-s6wr,,2427736,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554830270436,09/04/2019 17:17:50,1554830268509,-4,09/04/2019 13:17:48,6138,39,questionnaire-s6wr,,2427736,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,5301
1,1554830693478,09/04/2019 17:24:53,1554830684465,1,09/04/2019 18:24:44,6138,39,questionnaire-s6wr,,2427750,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554830697032,09/04/2019 17:24:57,1554830688078,1,09/04/2019 18:24:48,6138,39,questionnaire-s6wr,,2427750,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554830697110,09/04/2019 17:24:57,1554830688079,1,09/04/2019 18:24:48,6138,39,questionnaire-s6wr,,2427750,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,3614
1,1554830760342,09/04/2019 17:26:00,1554834368748,3,09/04/2019 21:26:08,6138,39,questionnaire-s6wr,,2427751,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554830778526,09/04/2019 17:26:18,1554834387048,3,09/04/2019 21:26:27,6138,39,questionnaire-s6wr,,2427751,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,it was interesting one for me
3,1554830778620,09/04/2019 17:26:18,1554834387053,3,09/04/2019 21:26:27,6138,39,questionnaire-s6wr,,2427751,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,18305
1,1554831120336,09/04/2019 17:32:00,1554831120097,-7,09/04/2019 10:32:00,6138,39,questionnaire-s6wr,,2427768,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554831123666,09/04/2019 17:32:03,1554831123478,-7,09/04/2019 10:32:03,6138,39,questionnaire-s6wr,,2427768,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554831123853,09/04/2019 17:32:03,1554831123481,-7,09/04/2019 10:32:03,6138,39,questionnaire-s6wr,,2427768,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,3384
1,1554831420381,09/04/2019 17:37:00,1554831420128,-7,09/04/2019 10:37:00,6138,39,questionnaire-s6wr,,2427789,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554831427207,09/04/2019 17:37:07,1554831427001,-7,09/04/2019 10:37:07,6138,39,questionnaire-s6wr,,2427789,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554831427440,09/04/2019 17:37:07,1554831427003,-7,09/04/2019 10:37:07,6138,39,questionnaire-s6wr,,2427789,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,6876
1,1554834910665,09/04/2019 18:35:10,1554834910559,1,09/04/2019 19:35:10,6138,39,questionnaire-s6wr,,2427998,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554834912262,09/04/2019 18:35:12,1554834912228,1,09/04/2019 19:35:12,6138,39,questionnaire-s6wr,,2427998,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554834912337,09/04/2019 18:35:12,1554834912231,1,09/04/2019 19:35:12,6138,39,questionnaire-s6wr,,2427998,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,1671
1,1554984941944,11/04/2019 12:15:41,1554984942926,1,11/04/2019 13:15:42,6138,39,questionnaire-s6wr,,2432330,5bfa9a30975ee0000169849f,674197,,complete,,5caf2a54b05a2c001145b8df,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x576,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554984943877,11/04/2019 12:15:43,1554984944916,1,11/04/2019 13:15:44,6138,39,questionnaire-s6wr,,2432330,5bfa9a30975ee0000169849f,674197,,complete,,5caf2a54b05a2c001145b8df,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x576,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1554984944049,11/04/2019 12:15:44,1554984944918,1,11/04/2019 13:15:44,6138,39,questionnaire-s6wr,,2432330,5bfa9a30975ee0000169849f,674197,,complete,,5caf2a54b05a2c001145b8df,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x576,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,1992
1,1555084175056,12/04/2019 15:49:35,1555084174977,1,12/04/2019 16:49:34,6138,39,questionnaire-s6wr,,2436539,5c18d82de4cea80001619773,675515,,complete,,5cb0acf6d8c3ca0001c5fdc8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x975,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1555084178042,12/04/2019 15:49:38,1555084178025,1,12/04/2019 16:49:38,6138,39,questionnaire-s6wr,,2436539,5c18d82de4cea80001619773,675515,,complete,,5cb0acf6d8c3ca0001c5fdc8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x975,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1555084178512,12/04/2019 15:49:38,1555084178027,1,12/04/2019 16:49:38,6138,39,questionnaire-s6wr,,2436539,5c18d82de4cea80001619773,675515,,complete,,5cb0acf6d8c3ca0001c5fdc8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x975,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,3051
1,1555084739375,12/04/2019 15:58:59,1555084739284,1,12/04/2019 16:58:59,6138,39,questionnaire-s6wr,,2436826,5c34fc0848ad2900017e4e9f,675528,,complete,,5cb0af74db22ea001716a218,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1255x706,1255x614,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1555084741402,12/04/2019 15:59:01,1555084741372,1,12/04/2019 16:59:01,6138,39,questionnaire-s6wr,,2436826,5c34fc0848ad2900017e4e9f,675528,,complete,,5cb0af74db22ea001716a218,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1255x706,1255x614,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1555084741495,12/04/2019 15:59:01,1555084741374,1,12/04/2019 16:59:01,6138,39,questionnaire-s6wr,,2436826,5c34fc0848ad2900017e4e9f,675528,,complete,,5cb0af74db22ea001716a218,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1255x706,1255x614,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,2090
1,1555086047745,12/04/2019 16:20:47,1555086047860,1,12/04/2019 17:20:47,6138,39,questionnaire-s6wr,,2437835,5778f087ca706f000190edbb,675577,,complete,,5cb0b3730afac600160ea92d,computer,Desktop or Laptop,Windows 7,IE 11.0,1438x808,1438x661,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1555086050200,12/04/2019 16:20:50,1555086050361,1,12/04/2019 17:20:50,6138,39,questionnaire-s6wr,,2437835,5778f087ca706f000190edbb,675577,,complete,,5cb0b3730afac600160ea92d,computer,Desktop or Laptop,Windows 7,IE 11.0,1438x808,1438x661,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,
3,1555086050387,12/04/2019 16:20:50,1555086050414,1,12/04/2019 17:20:50,6138,39,questionnaire-s6wr,,2437835,5778f087ca706f000190edbb,675577,,complete,,5cb0b3730afac600160ea92d,computer,Desktop or Laptop,Windows 7,IE 11.0,1438x808,1438x661,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,2554
1,1555086092776,12/04/2019 16:21:32,1555086093902,1,12/04/2019 17:21:33,6138,39,questionnaire-s6wr,,2437910,5b15821c1e55760001ba20d0,675579,,complete,,5cb0b3dfced3ee00012b0e82,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1334x889,1334x747,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1555086202218,12/04/2019 16:23:22,1555086203443,1,12/04/2019 17:23:23,6138,39,questionnaire-s6wr,,2437910,5b15821c1e55760001ba20d0,675579,,complete,,5cb0b3dfced3ee00012b0e82,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1334x889,1334x747,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,the screen went totally black immediately after the fishing game. When it refreshed it just started on a load of questions with no indication of what was happenning or how long that section would be. I wasn't sure if everything was working correctly.
3,1555086202296,12/04/2019 16:23:22,1555086203448,1,12/04/2019 17:23:23,6138,39,questionnaire-s6wr,,2437910,5b15821c1e55760001ba20d0,675579,,complete,,5cb0b3dfced3ee00012b0e82,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1334x889,1334x747,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,109546
1,1555086616467,12/04/2019 16:30:16,1555086620777,1,12/04/2019 17:30:20,6138,39,questionnaire-s6wr,,2438568,5c4737793a307700017fc5e8,675610,,complete,,5cb0b5ca4c042e00015c7e03,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1555086626390,12/04/2019 16:30:26,1555086630741,1,12/04/2019 17:30:30,6138,39,questionnaire-s6wr,,2438568,5c4737793a307700017fc5e8,675610,,complete,,5cb0b5ca4c042e00015c7e03,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,feedback,no
3,1555086626577,12/04/2019 16:30:26,1555086630745,1,12/04/2019 17:30:30,6138,39,questionnaire-s6wr,,2438568,5c4737793a307700017fc5e8,675610,,complete,,5cb0b5ca4c042e00015c7e03,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Feedback,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,9968
1,1555086722835,12/04/2019 16:32:02,1555086723556,1,12/04/2019 17:32:03,6138,39,questionnaire-s6wr,,2438750,5c8af558d551550019d44308,675631,,complete,,5cb0b6f87c559e0011363054,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x768,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1555086732395,12/04/2019 16:32:12,1555086733328,1,12/04/2019 17:32:13,6138,39,questionnaire-s6wr,,2438750,5c8af558d551550019d44308,675631,,complete,,5cb0b6f87c559e0011363054,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x768,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,feedback,nothing 
3,1555086732551,12/04/2019 16:32:12,1555086733341,1,12/04/2019 17:32:13,6138,39,questionnaire-s6wr,,2438750,5c8af558d551550019d44308,675631,,complete,,5cb0b6f87c559e0011363054,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x768,after questionnairs,Feedback,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,9786
